date,text,,,,,
10/20/2016 13:47,Smartron tphone gets better with Reliance Jio welcome offer - http:// netans.com/2016/10/20/sma rtron-tphone-reliance-jio/ … pic.twitter.com/U1GUNVk715,,,,,
10/20/2016 13:47,[POST]: Don't Say Bo Jio . Your Ultimate A - Z Bangkok Cafes Guide PART 6 http:// bit.ly/2bsAQZ3,,,,,
10/20/2016 13:43,#Jio has achieved it's growth faster than any other telecom or startup in the world & has created a world record by 16million subscribers..,,,,,
10/20/2016 13:42,Mia Jio http:// fb.me/PbcRMiUF,,,,,
10/20/2016 13:41,The reality of Jio SIM will come out by the end of this year. Mark my words. 1GB for 50Rs? buhahahaha :P,,,,,
10/20/2016 13:41,Jio blames rivals for 75% call failure on its network http://www. ecoti.in/A-ktKa via @economictimes,,,,,
10/20/2016 13:41,Jio le lo jio pic.twitter.com/3aZbGH6BpN,,,,,
10/20/2016 13:38,Jio is terrific," so far. But what after December 2016 ? What is the tarrif plan for Jio ? https:// twitter.com/aloktiwari9335 /status/789157893526388736 …""",,,,
10/20/2016 13:35,@rajcheerfull @IAMAASHKA @EkmainaurEktu7 @mnysha and you give the jio campaign season 10 live feed please please please sir do something,,,,,
10/20/2016 13:33,Amitabh Bachchan," Aamir Khan grace the opening night of Jio MAMI 18th Mumbai Film Festival: The opening night... http:// bit.ly/2eq9jGN""",,,,
10/20/2016 13:31,@JioCare @JioChat After activation Jio asked to recharge the activated no. No phone call & no internet connectivity . Jio No. 7908312021,,,,,
10/20/2016 13:29,Jio Barcode Redeemed ? | Must Watch | Jio 4G: New Technologies, Windows and Android Cracked Apps,,,,
10/20/2016 13:28,One has to give credit to Reliance Jio for introducing internet to many people who couldn't afford it albeit for a limited time.,,,,,
10/20/2016 13:27,ਆਹ ਕੀ ਕਿਹਾ ਭਾਈ ਰਣਜੀਤ ਸਿੰਘ ਜੀ ਨੇ JIO Sim ਬਾਰੇ... ਹਰ ੲਿੱਕ ਦੇ ਸੁਣਨ ਵਾਲੀ ਗੱਲ ਹੈ .. ਵੀਡੀਓ ਦੇਖੋ ਤੇ ਸ਼ੇਅਰ ਕਰੋ ਜੀ.. http:// fb.me/5JkE9U2Vz,,,,,
10/20/2016 13:26,@HanskIndia @kamaalrkhan bhai simple just download jio t.v Aap & u r problem solved.,,,,,
10/20/2016 13:26,Loot ka maal Jio mere laal https:// twitter.com/JantaKaReporte r/status/789149189322125313 …,,,,,
10/20/2016 13:22,@JioCare my jio no 8317044188 is not actiated stil.i m so fed up.i got this sim with uge problems.plz activate this no asap.,,,,,
10/20/2016 13:20,Trai seal on Jio offer: The Telecom Regulatory Authority of India (Trai) today gave a clean chit to Reliance ... http:// bit.ly/2eW6rnJ,,,,,
10/20/2016 13:18,Abhay Deol At 18th Jio MAMI Mumbai Film Festival https:// youtu.be/Ci4DdhcvRV8,,,,,
10/20/2016 13:17,Best Indian Films to watch at the 18th JIO MAMI MUMBAI FILM FESTIVAL with STAR 2016 http:// fb.me/1pZXsAy0a,,,,,
10/20/2016 13:15,私の気力と体力が保てれば……完成させられるかも、しれない……！,,,,,
10/20/2016 13:14,Trai seal on Jio offer.. http:// newsboss.in/ly/ZdKevF,,,,,
10/20/2016 13:12,Reliance Jio says adding 0.6-1.1 million customers every day.. http:// newsboss.in/ly/9k0BAw,,,,,
10/20/2016 13:11,After successful endorsement campaigns by @narendramodi #JIo finds another @BJP4India Leader to market, promote,,,,
10/20/2016 13:11,Trai nod to Jio free offer till December 3.. http:// newsboss.in/ly/DZhHM4,,,,,
10/20/2016 13:10,Jio Welcome Offer will Now Ends on 3rd Dec 2016 हिंदी/HINDI https:// youtu.be/9ZUiHNjN-tI via @YouTube,,,,,
10/20/2016 13:10,@shubham_italia Jio started working. Mindblowing speed never experienced in my phone," free calling. #AirtelSucks . pic.twitter.com/luDa4jaQFz""",,,,
10/20/2016 13:08,@4aronchan @jackycjq @MiloKosongAis @notkaryen walao breakfast no jio lah,,,,,
10/20/2016 13:07,Customers subscribing to Jio services after December 3 to get new offers http://www. ecoti.in/zJmuma via @economictimes,,,,,
10/20/2016 13:07,Get 2 Year Free Unlimited Internet & Calling Jio 4g Offer on LYF Flame 7S Phone http:// tricksnews.com/get-2-year-fre e-unlimited-internet-calling-jio-4g-offer-lyf-flame-7s-phone/ …,,,,,
10/20/2016 13:07,Jiwan ek rasta h Dhona jisme basta hai 4g phone mehnga Or Jio ka sym sasta h #Original #gdNyt,,,,,
10/20/2016 13:06,Jio Again Blames Incumbent Telcos For Its Poor Service http:// bit.ly/2exCFkR #binaryoptions,,,,,
10/20/2016 13:03,Reliance Jio Offer For iPhone7 - 12 Months Free Net & Calling Unlimited: http:// youtu.be/ySI9KNNDG3c?a via @YouTube,,,,,
10/20/2016 13:03,@billytwj @kxthrina @TheDIYideas YOU JIO KAT OR US,,,,,
10/20/2016 13:03,Mr. Amitabh Bachchan & Kiran Rao Attend Jio MAMI 18th Mumbai Film Festival 2016: http:// youtu.be/oYCDqpSqzEA?a via @YouTube,,,,,
10/20/2016 13:01,Actor Reitesh Deshmukh & Genelia D'Souza Attend Jio MAMI 18th Mumbai Film Festival 2016: http:// youtu.be/fx_SNbyUjh4?a via @YouTube,,,,,
10/20/2016 13:01,Meanwhile this bjp mla @OPSharmaBJP will be distributing #jio sims. We voted them for this...??? pic.twitter.com/WmmdfsjAzY,,,,,
10/20/2016 13:00,Actor Imran Khan Attend Jio MAMI 18th Mumbai Film Festival 2016: http:// youtu.be/ALnOGy0PzRM?a via @YouTube,,,,,
10/20/2016 13:00,Supports Reliance Jio SIM - Most afffordable 4G VoLTE phone http://www. supersmartdeals.com/Deals/24893/Sw ipe-Elite-2-Plus-Charcoal-Black-8-GB?utm_source=Social&utm_medium=post&utm_campaign=mobiles … pic.twitter.com/SD43xjHH3w,,,,,
10/20/2016 13:00,Trai nod to Jio free offer till December 3 http:// mybs.in/2TITFvR,,,,,
10/20/2016 13:00,ETTelecom | Customers subscribing to Reliance Jio services after Dec 3 to get new offers," tariff plans http:// telecom.economictimes.indiatimes.com/news/customers -subscribing-to-reliance-jio-services-after-dec-3-to-get-new-offers-tariff-plans/54961103 …""",,,,
10/20/2016 12:58,भाजपा को सत्ता का लालच है… ~ @ArvindKejriwal OK…सड़ जी, तो आप दिल्ली छोड़ कर…पंजाब,,,,
10/20/2016 12:58,5G in India | Jio | Tata DoCoMo | Tamil | Madan Gowri business vlog: http:// youtu.be/sAWwRsSSMOw?a via @YouTube,,,,,
10/20/2016 12:57,@reliancejio my jio number 8317044188 is not activated since long.wid huge difficulty i recievd dis sim. but its of no use still. plz activa,,,,,
10/20/2016 12:54,what a pathetic connection #Jio is ... I would prefer airtel 2g over this so call #Jio4G . Not even normal surfing works #JioMAMI,,,,,
10/20/2016 12:54,Better call connectivity? Jio Users #उनको_क्या_पता,,,,,
10/20/2016 12:52,@YLHCzAlUFcN10VJ オンニですね！ 私は01(00)lineです！,,,,,
10/20/2016 12:52,@izastweets10 @mahnoor OK!! to Dusra hai ab ye mat bolna ki hasi nahi aayi YE LO India mein #Jio Sim Cards mil rha hai free mein Le le aake,,,,,
10/20/2016 12:51,@JioCare I can't call with jio and my internet speed like 2g some times it doesn't work how they compete with other telecoms like airtel,,,,,
10/20/2016 12:48,So according to TRAI jio 4G speed equal to √4G #jio https:// twitter.com/eotonow/status /789182391046647812 …,,,,,
10/20/2016 12:47,I added a video to a @YouTube playlist http:// youtu.be/TAnxxlwEcww?a 5G in India | Jio | Tata DoCoMo | English | Madan Gowri business vlog,,,,,
10/20/2016 12:47,India's Reliance Jio makes changes to its unlimited free use offer... http:// twib.in/l/r5ayrEaXyKeA #technology #popular pic.twitter.com/wOjzFKn53M,,,,,
10/20/2016 12:46,No wonder they are asking only for Aadhar Card and jio app on phone while giving their SIM. http:// indiatoday.intoday.in/technology/sto ry/jio-is-slowest-4g-service-in-india-reveals-trai-data/1/791470.html … via @IndiaTodayTech,,,,,
10/20/2016 12:45,@JioCare till know my jio Sim is not activated I bought it from Park Street Kolkata rel digital pic.twitter.com/j1XmgoiTFn,,,,,
10/20/2016 12:44,https:// youtu.be/qI8eo4scLMs Jio 4G Voice Problem Resolved #Latest #india #jio #youtube #updates #Problem #Solution,,,,,
10/20/2016 12:44,@sanjaybafna it's not justify quality jio has biggest 4G network and 20 million base with free user rcom using jio network but he is second,,,,,
10/20/2016 12:43,@SrBachchan Maalko! mera net bahut slow chal raha hai," Jio ki saari speed jo aapne capture kar lee pic.twitter.com/0M9TJUVUTW""",,,,
10/20/2016 12:42,http:// ift.tt/2c9JXKV Reliance Jio 4g Supported 4g Wifi Datacard Airtel New Model Unlocked Works with Any (idea… pic.twitter.com/JFF5vsE3GT,,,,,
10/20/2016 12:42,@reliancejio @JioCare JIO sim is the worst service i hav ever encountered...please apna sim wapas le jao.,,,,,
10/20/2016 12:41,Reliance Jio 's Welcome Offer available for subscription till December 3 http:// fb.me/2sZRYsIVP,,,,,
10/20/2016 12:40,@news24tvchannel जी लो जिंदगी..... Jio,,,,,
10/20/2016 12:40,Aftr buyin Jio sim Realizd hw lonely I am Internet to fast ho gaya," bt kisike msgs nai aaye Kaash jio k sath gf free hoti #sarcasm #Jio""",,,,
10/20/2016 12:40,5G in India | Jio | Tata DoCoMo | English | Madan Gowri business vlog: http:// youtu.be/TAnxxlwEcww?a via @YouTube,,,,,
10/20/2016 12:39,Jio is slowest 4G service in India," reveals TRAI data http:// fb.me/5aR5pIfRj""",,,,
10/20/2016 12:39,@Nfarhananatasha bo jio ~ okay kidd!,,,,,
10/20/2016 12:39,Y mae al final de todo la guila que dijiste que nunca se metería entre nosotros fue la primera en meterse cuando nos alejamos jio .,,,,,
10/20/2016 12:39,Reliance Jio aggresive free call offer gets Trai clean chit - Deccan Herald http:// news.google.com/news/url?sa=t& fd=R&ct2=in&usg=AFQjCNGXKmwPxmZW66siAfWP9najCAi8Tg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779247405234&ei=TR0JWLjwDMTCuAKH2rSoAg&url=http%3A%2F%2Fwww.deccanherald.com%2Fcontent%2F576902%2Freliance-jio-aggresive-free-call.html&utm_source=dlvr.it&utm_medium=twitter … | http:// NewsInTweets.com pic.twitter.com/BiV9xtX5Y1,,,,,
10/20/2016 12:35,India's Reliance Jio makes changes to its unlimited free use offer to appease rivals - http:// techseekr.com/?id=1221722,,,,,
10/20/2016 12:35,@JioCare Sir no change in network Now single point also gone Very poor service Unsatisfied by jio,,,,,
10/20/2016 12:34,@reliancejio Hi Team.. It's almost more than 6days I have been doing a follow up on my Jio coupon issue.. Please help me with this..,,,,,
10/20/2016 12:33,@mukeshambani13 jio ni speed nathi aavti bakka kai karjo It is very humble request to you,,,,,
10/20/2016 12:33,One bad breaking news is that all jio free services are suspended on 3 dec 2016 its true or not ??? @reliancejio,,,,,
10/20/2016 12:33,@ganeshbellare @skant138 but now u are not paying Its beta testing when u will pay u will get good speed I am sure no one can beat jio,,,,,
10/20/2016 12:32,Reliance Jio का FREE डाटा 3 दिसंबर को हो जाएगा खत्‍म," जानिए क्यों http://www. livehindustan.com/news/business/ article1-reliance-jio-free-data-welcome-offer-will-over-on-3-december-know-why-579443.html …""",,,,
10/20/2016 12:32,@SlinkyFeline_ hahahaha. Well its actually an organisation with the same abbreviation. And a big one at that. Nut not reliance jio .,,,,,
10/20/2016 12:31,@ibnebattuta I am in jio I know network very big improvement is going on u will feel it..think dear free in India 20 million user Jan paid,,,,,
10/20/2016 12:30,ETTelecom | Airtel, Idea Cellular add record subscribers in September,,,,
10/20/2016 12:29,I liked a @YouTube video http:// youtu.be/wBL35SrCWvU?a Reliance Jio Welcome Offer will Now Ends on 3rd Dec 2016 instead of 31st Dec 2016 !!,,,,,
10/20/2016 12:28,#ModiMinistry RIL to invest Rs.1 lakh cr. more in Jio http:// ift.tt/2eyiIMd,,,,,
10/20/2016 12:27,Launch: calling," internet free Pre launch plan: ensure regulatory stops u after targeted number of subscriptions achieved Jio Marketing.""",,,,
10/20/2016 12:27,I added a video to a @YouTube playlist http:// youtu.be/sAWwRsSSMOw?a 5G in India | Jio | Tata DoCoMo | Tamil | Madan Gowri business vlog,,,,,
10/20/2016 12:26,Kehte Hai Do Din Ki Zindagi Hai Iss Liye Isse Do Tarike Se Jio Raho To Phoolon Ki Tarah Aur Bikhro To Khushbu Ki Tarah pic.twitter.com/ykNUHXMA30,,,,,
10/20/2016 12:25,@joysrkian Haan Ab Toh Jio 2G Ho Gaya :-D,,,,,
10/20/2016 12:25,@SrBachchan Pranaam Amitji," hope you are back from Jio event :)) pic.twitter.com/nPFYXzVF7I""",,,,
10/20/2016 12:24,Pathetic Jio ..Had a very bad experience using Jio .. frequent data connectivity drop.. #JioMAMI,,,,,
10/20/2016 12:23,Apply for Jio Fiber Broadband https:// jiocare.net/jio-fiber-broa dband-plans-apply-online/ … via @jiocareindia,,,,,
10/20/2016 12:23,@JioCare I had to switch to my Airtel Broadband to tweet this problem. Jio Network is down over Here. Raipur-492001,,,,,
10/20/2016 12:21,@sarimul_SRK Jio hi h be,,,,,
10/20/2016 12:21,Riteish Deshmukh And Genelia D'Souza At 18th Jio MAMI Mumbai Film Festival https:// youtu.be/FsU4c0tTo4I,,,,,
10/20/2016 12:21,Jio Welcome Offer End on 03 December || 3 दिसम्‍बर के बाद नहीं मिलेगा जियो,,,,,
10/20/2016 12:20,@EstherKwannn WORST PART IS I JIO ALOT PPL GO CB,,,,,
10/20/2016 12:18,JIO sucks http:// fb.me/5JXux2Ku7,,,,,
10/20/2016 12:18,#Airtel Jio Wins A Big Round," Free Voice Calls For Life Offer Is Cleared. Read more: http:// owler.us/abJZJn $BHARTIARTL""",,,,
10/20/2016 12:18,#Vodafone Jio Wins A Big Round," Free Voice Calls For Life Offer Is Cleared. Read more: http:// owler.us/abJZJz $ VOD""",,,,
10/20/2016 12:17,The Telecom Regulatory Authority of India (Trai) on Thursday said Reliance Jio can offer its free promotional... http:// fb.me/7s6zPFk0l,,,,,
10/20/2016 12:17,Jio Internet now a days like masturbation...just can feel 4G,"no real speeds or experience :-)""",,,,
10/20/2016 12:15,It is the advance version of lal that he said Jio mera Lal Advanced version is Lala of Lal it mean most loved man https:// twitter.com/virendersehwag /status/789059825007157248 …,,,,,
10/20/2016 12:15,विधानसभा से बर्खास्त क्या हुए की jio Sim की दूकान लगा लिए नेताजी ! pic.twitter.com/BUhdKzarLP,,,,,
10/20/2016 12:14,Miss you jio pic.twitter.com/65VTLcEHTz,,,,,
10/20/2016 12:14,@JioCare Ab to Network Aana Hi Band Ho Gaya Jio Walo...Hadd ho Gai yaar.... Indian Choraha Raisen Madhya pradesh,,,,,
10/20/2016 12:14,@rsurya18 @venkateshagb2 @amitbanode1990 @khushgoyal @ItsMRK @nikhilk_mandal Good News ON8 VOLTE enabled-got jio sim & working-c nxt 3 tweet,,,,,
10/20/2016 12:14,#thehindu #India RIL to invest Rs.1 lakh cr. more in Jio http:// bit.ly/2exrJnA,,,,,
10/20/2016 12:13,Jio sim effect.... https:// twitter.com/Zahriano/statu s/789181878108422144 …,,,,,
10/20/2016 12:13,RIL to invest Rs.1 lakh cr. more in Jio http:// dlvr.it/MVFqTX #news #Hindu,,,,,
10/20/2016 12:13,#3Novices : RIL to invest Rs.1 lakh cr. more in Jio October 21," 2016 at 12:34AM http:// ift.tt/2eyiIMd #News #Hyderabad #OnlineMedia #Bu …""",,,,
10/20/2016 12:12,Les soirées facetime avec copine <3,,,,,
10/20/2016 12:11,According to TRAI," Jio has the slowest 4G Services in India #JioMAMI http:// eoto.tech/according-trai -jio-slowest-4g-services-india/ … pic.twitter.com/SsZ2Nb0x5g""",,,,
10/20/2016 12:11,Reliance Jio Free Service Offer Available For Subscription Till December 3 - NDTV http:// fb.me/D8bzIam0,,,,,
10/20/2016 12:10,mybargain RIL to invest Rs.1 lakh cr. more in Jio http:// dlvr.it/MVFnlZ #happybargaining pic.twitter.com/XyFCen68UL,,,,,
10/20/2016 12:10,Amitabh Bachchan," Aamir Khan grace the opening night of Jio MAMI 18th Mumbai Film Festival -... http:// bit.ly/2ecioa2 #AmitabhBachchan""",,,,
10/20/2016 12:10,2016 OCT 20: The glittering #OpeningCeremony of Jio MAMI Mumbai Film Festival with Star at the freshly restored... http:// fb.me/3SULwP0C5,,,,,
10/20/2016 12:09,Trai nod to Jio free offer till December 3 - Business Standard https:// goo.gl/fb/DGZurT #news #india #topsto,,,,,
10/20/2016 12:09,@reliancejio Kuch paana hin tha Jiska hamen intezaar tha Lekin Pata nahi WO kya tha Jab JIO aur LYF aaya Pata chala Issi ka Intezaar tha :),,,,,
10/20/2016 12:08,I added a video to a @YouTube playlist http:// youtu.be/5weIShGYe3g?a Reliance Jio latest Sad news Welcome Offer Will Be End On 3rd December,,,,,
10/20/2016 12:08,@TelecomTalk @reliancejio Customers subscribing to Jio services after December 3 to get new offers http:// ecoti.in/n7mUuZ,,,,,
10/20/2016 12:08,Felt like watching Manichitrathazhu Downloaded it in three minutes #Jio,,,,,
10/20/2016 12:07,@dotcompanion waiting for relatives to gift me Jio sim cards now.,,,,,
10/20/2016 12:07,Jio ​ की सफलता के बाद अंबानी अब शराब का बिज़नेस शुरू करेगे नाम होगा ​Pio​. 3 महीने सब मुफ्त उसके बाद केवल चिप्स और नमकीनके पैसे देने होंगे.,,,,,
10/20/2016 12:07,JIO 4G को टक्कर देने के लिए," पतंजलि की ""सबसे शुद्ध डाटा"" SIM 5G होगी. #babaramdev #MindTheNews http:// fb.me/4WNNSoSOA""",,,,
10/20/2016 12:06,@DoT_India @JioCare @reliancejio @TRAI Jio Sim Can't receive International Call ," Customer care Did not Answer. #NoSpeedInJio #NoCallsInJio""",,,,
10/20/2016 12:06,2016 OCT 20: The glittering #OpeningCeremony of Jio MAMI 18th Mumbai Film Festival with Star at the freshly... http:// fb.me/5zkdo0VkH,,,,,
10/20/2016 12:06,Jio Wins A Big Round," Free Voice Calls For Life Offer Is Cleared - NDTV http:// fb.me/37Xw9cLSf""",,,,
10/20/2016 12:06,@JioCare bar code mapped to my adhar card is not available in my jio app & reliance digital person is not allotting me sim without bar code,,,,,
10/20/2016 12:04,Jio activate ho gaya,,,,,
10/20/2016 12:03,@LYF_In @reliancejio Hey LYF/ JIO Jab se hamari Zindagi mein aaye ho Apni to LYF badal gayi hai Dedicated this lines to Reliance Family :),,,,,
10/20/2016 12:03,Main Jio sim toh khareed loon,"par uske sath sath ek 4G phone bhi khareedna padta hai !""",,,,
10/20/2016 12:02,Reliance Jio Says Adding 0.6-1.1 Million Customers Everyday - NDTV http:// news.google.com/news/url?sa=t& fd=R&ct2=in&usg=AFQjCNGU27qdUvVE0B5FVM-k-8QnPoc5QQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779246189824&ei=VhQJWLC2PM3T3gGN_rkQ&url=http://profit.ndtv.com/news/corporates/article-reliance-jio-says-adding-0-6-1-1-million-customers-everyday-1476967 …,,,,,
10/20/2016 12:02,"Good luck Jio """"",,,,,
10/20/2016 12:01,@RoflRepoter jio देने का विचार हाेगा,,,,,
10/20/2016 12:01,@reliancejio plz improve ur reliance ntwrk in kondhwa pune..very bad speed from jio and worst service..bye jio,,,,,
10/20/2016 12:01,Three Million Lyf smartphones sold through Jio .,,,,,
10/20/2016 12:00,Reliance Jio Says Adding 0.6-1.1 Million Customers Everyday - NDTV http:// ift.tt/2dS5zfx #bhavikbhavsar,,,,,
10/20/2016 12:00,fek de tu apna jio sim @ThawaitShubham,,,,,
10/20/2016 12:00,Airtel, Idea add maximum users in September,,,,
10/20/2016 11:58,あれ1時間経ってね？,,,,,
10/20/2016 11:57,@JioCare I am using jio my number is 7011571793 there are very slow and poor speed in my area so please resolve the problem quickly .,,,,,
10/20/2016 11:57,Revealed: Jio is the slowest 4G service in India," according to TRAI data https:// yourstory.com/2016/10/jio-4g -slowest-india-telecom-provider-trai-data/ … via @YourStoryCo""",,,,
10/20/2016 11:57,India's Reliance Jio makes changes to its unlimited free use offer to appease rivals (Mashable) http:// dlvr.it/MVFcDz,,,,,
10/20/2016 11:57,@AnkitLal 7वि फ़ैल आपिये रिलायंस JIO से गरीब से गरीब को फायदा होगा AAM AADMI को जानता है न आम आदमी क्या होता है1200 थ�,,,,,
10/20/2016 11:56,चलो Jio net तो चालू हुआ,,,,,
10/20/2016 11:55,@rvaidya2000 Jio is 4G network. There is no separate voice channel here. All are data only,,,,,
10/20/2016 11:55,Trai nod to Jio free offer till December 3 - Business Standard: Business Standard Trai nod… https:// goo.gl/fb/jkYfHa,,,,,
10/20/2016 11:54,#Technology Jio free service offer available for subscription till Dec 3 http:// bit.ly/2exlLTr,,,,,
10/20/2016 11:54,@Cutepie__ nhi chodunga ... jio ka sim lia h apni mummy k chacha k bhateeje ki mousi k bhai k ghr k bgl ki dukaan se #उनको_क्या_पता,,,,,
10/20/2016 11:54,Reliance Jio 's aggressive free call offer gets Trai clean chit https:// goo.gl/fb/F2QSYq #news,,,,,
10/20/2016 11:54,I can't wait for the day that Twitter gets Jio all the way out the paint.,,,,,
10/20/2016 11:53,@AnkitLal मंद बुद्धि ये तो पता कर लेता कितने आपिये रिलायंस JIO use कर रहे है और AAP के नेता से तो पूछ लेता वो कौन �,,,,,
10/20/2016 11:53,Trai nod to Jio free offer till December 3 - Business Standard: Business StandardTrai nod to Jio free offer t... http:// bit.ly/2eL94tc,,,,,
10/20/2016 11:52,Revealed: Jio is the slowest 4G service in India," according to TRAI data http:// fb.me/6xkzPOZrV""",,,,
10/20/2016 11:52,Are you satisfied with Jio Services #JioMAMI,,,,,
10/20/2016 11:52,Reliance Jio says may extend period of free services if PoI issues aren't resolved #ETTelecom http:// telecom.economictimes.indiatimes.com/news/reliance- jio-says-may-extend-period-of-free-services-if-poi-issues-arent-resolved/54959753 …,,,,,
10/20/2016 11:51,With today's network issues with all Telecom operator has Jio been able to meet ur expectations #JioMAMI,,,,,
10/20/2016 11:51,มะเคนนน หมาน้อยยย น่ารักไม่ไหวแล้วว ฮืออออออ [ jio ] Sukina Hito ga Iru Koto ep05 (sub Thai) http:// alive.in.th/watch_video.ph p?v=R9SO525S714Y … via @AliveThai,,,,,
10/20/2016 11:51,So the first Chinese product to be boycotted is Reliance Jio hand set Lyf & router...made in China.. https:// twitter.com/tanvi_madan/st atus/788958282534748161 …,,,,,
10/20/2016 11:50,My Jio number is 79xxxx6987 data is not working after 8 PM I got 40_80 b/s not even able to login sites ," voice call quality is so poor ..""",,,,
10/20/2016 11:50,"R U a news channel or a PIMP"" ? @aajtak : (in nonstop 100) last date for applying a jio sim is 3rd Dec. Free facilities expires on 31st dec""",,,,,
10/20/2016 11:50,BREAKING/SHOCKING NEWS OF RELIANCE JIO [HINDI]: http:// youtu.be/SmRJCvo1UqQ?a via @YouTube,,,,,
10/20/2016 11:50,Jio blames rivals for 75% call failure on its network - Economic Times http:// dlvr.it/MVFXGs pic.twitter.com/vFXsIp0iQF,,,,,
10/20/2016 11:50,@reliancejio my jio num 8667287698 past 5, days onwards my jio to slow below 200,,,,
10/20/2016 11:49,Get free #Jio SIM Card. @sunilkapoor8 @BJPDeIhiState @BJP4India @NEWDELHI__ @eastdelhiupdate @ManojTiwariMP @east pic.twitter.com/T18BUDPRdu,,,,,
10/20/2016 11:49,@JioCare my jio numb 8667287698 last 5 days onward net to slow belo 200," kb get some time below 10 wat do.plz help""",,,,
10/20/2016 11:48,@Joysrkian Bhai Ko Koi Jio Sim Do 2G Mein Bhai SLow Hain :-P @SRKsCombat1 #HBDTahmidAndHarsha,,,,,
10/20/2016 11:47,@Muglikar Dnt know abt Jio but i tuned with Airtel," batter you should also rather thn Waiting for Updates.""",,,,
10/20/2016 11:47,A fortnight ago," they were distributing Jio simcards at a blood donation camp in Noida and now this. pic.twitter.com/v3D5iXZcl2""",,,,
10/20/2016 11:46,Hahahaha! K.L.P.D. of the year goes to Reliance Jio !! @reliancejio @JioCare #RelianceJio https:// yourstory.com/2016/10/jio-4g -slowest-india-telecom-provider-trai-data/ …,,,,,
10/20/2016 11:46,my jio number is 8667287698 .my jio net speed to slow.only get 100kb to,400,,,,
10/20/2016 11:45,Jio Wins A Big Round, Free Voice Calls For Life Offer Is Cleared - NDTV: NDTVJio Wins A Big Round,,,,
10/20/2016 11:45,Jio Wins A Big Round," Free Voice Calls For Life Offer Is Cleared - NDTV http:// bit.ly/2ecfQJ3""",,,,
10/20/2016 11:43,Jio aur jeene do. https:// twitter.com/timesofindia/s tatus/789174347114045440 …,,,,,
10/20/2016 11:43,Aamir Khan At Jio MAMI 18th Mumbai Film Festival | Viralbollywood https:// youtu.be/xcESJvrz93M,,,,,
10/20/2016 11:43,Reliance Jio 's aggressive free call offer gets Trai clean chit: Trai stated that Jio 's free… http:// dlvr.it/MVFRlH #til_now #news #DNA,,,,,
10/20/2016 11:43,Unemployed politician @OPSharmaBJP selling Jio Sim to feed his family? Really ? Very sad. https:// twitter.com/pankajmishra23 /status/789162496879763457 …,,,,,
10/20/2016 11:42,Jio Wins A Big Round, Free Voice Calls For Life Offer Is Cleared - NDTV: NDTVJio Wins A Big Round,,,,
10/20/2016 11:42,hahaha jio jio,,,,,
10/20/2016 11:41,Watch #BigBoss10 #live o #Jio #tv #App #BB10,,,,,
10/20/2016 11:41,#JioMAMI Are u satisfied with Jio services?,,,,,
10/20/2016 11:40,Testing JIO SIM on Galaxy J7 Prime for Both Volte and LTE DATA! SUCCESSFUL: http:// youtu.be/qiFbcDHD-t8?a via @YouTube,,,,,
10/20/2016 11:40,Jio को लगा बड़ा झटका," जल्द बंद होगा फ्री ऑफर ! http:// fb.me/5Yr1QKtWV""",,,,
10/20/2016 11:40,Reliance Jio 's Welcome Offer available for subscription till December 3 http://www. gadgetsnow.com/tech-news/Reli ance-Jios-Welcome-Offer-available-for-subscription-till-December-3/articleshow/54960406.cms … via @gadgetsnow pic.twitter.com/u9bjwObuN5,,,,,
10/20/2016 11:39,@AnkitLal @kyu ankit apne jio ka sim nhi liya,,,,,
10/20/2016 11:38,Jio service is same as it's brand ambassador. No surprise.,,,,,
10/20/2016 11:37,Wow..BJP MLAs working as Jio salesman http:// fb.me/AV3qBCh3,,,,,
10/20/2016 11:37,BSTN Trai nod to Jio free offer till December 3: Clarifies tariffs offered by Mukesh Ambani firm not predatory http:// bit.ly/2eaBeMd,,,,,
10/20/2016 11:37,The worst speed of Jio 4G . 10 Kb/s . Is it possible ? Please take some positive step @mukeshambani13,,,,,
10/20/2016 11:36,I added a video to a @YouTube playlist http:// youtu.be/wBL35SrCWvU?a Reliance Jio Welcome Offer will Now Ends on 3rd Dec 2016 instead of,,,,,
10/20/2016 11:36,@ZeeNews Dear sir ye he jio 4G ki sapid kya aap is ko TV par dikayege pic.twitter.com/2uF217Naw8,,,,,
10/20/2016 11:36,@ManavJindal22 jio,,,,,
10/20/2016 11:35,I liked a @YouTube video from @nishaanjari http:// youtu.be/2zNnWb9NgjE?a Jio 1 year Unlimited On any 4G Device Exclusive *Trick*+ Proof,,,,,
10/20/2016 11:35,I added a video to a @YouTube playlist http:// youtu.be/YxCbvowBqu4?a Dhokha ~RELIANCE JIO WELCOME OFFER ENDING ON 3 DEC 2016..| ORDER TRAI,,,,,
10/20/2016 11:35,Jio welcom offer till 3 December 2016 | Latest update: http:// youtu.be/pMFVlO4qIaE?a via @YouTube,,,,,
10/20/2016 11:35,#Jio #Jio4G @JioCare what's going on didn't even come close to my4gb limit, numerous call drops between jio2jio,,,,
10/20/2016 11:34,@AnkitLal @ArvindKejriwal Jio se toh bahut faayedaa Mila public ko BJP ko bolo aur ambanis chaahiye," kejriwal ne toh dilli ko dustbin banaya""",,,,
10/20/2016 11:34,@JioCare jio number 7019577934, abnish kumar. Have submitted all the docs in ofc 40 days back,,,,
