,date,new_tweet
17780,10/15/2016 21:19,"['Jio', 'sim']"
17781,10/15/2016 21:19,"['Aise', 'Jio', 'Ke', 'Apne', 'Ap', 'ko', 'Pasand', 'A', 'Jao', 'Duniya', 'Walo', 'Ki', 'Pasand', 'To', 'Pal', 'Bhar', 'Mai', 'Badal', 'Jati', 'Hai', 'tshamsi88', 'sheebakhan123', 'FatimaKolyari']"
17782,10/15/2016 21:18,"['hse', 'yuto', 'memang', 'mau', 'ke', 'dorm', 'untuk', 'istirahat', 'boleh', 'saja', 'kajja', 'Ujar', 'nya', 'sambil', 'tersenyum', 'untuk', 'menatap', 'pria', 'itu', 'Jio', 'segera', 'masuk', 'ke']"
17783,10/15/2016 21:18,"['hse', 'yuto', 'Jio', 'mengeleng', 'kepala', 'nya', 'sambil', 'tertawa', 'kecil', 'lalu', 'kini', 'Jio', 'berjalan', 'ke', 'Cafetaria', 'nya', 'tersebut', 'dengan', 'terburu', 'Ania', 'nuna']"
17784,10/15/2016 21:18,"['JioCare', 'Sir', '8667284704', 'Since', 'activation', 'number', 'JIO', 'TV', 'working', 'rest', 'working', 'normal', 'Kindly', 'help']"
17785,10/15/2016 21:17,"['imSmali18', 'Thank', 'confirmation', 'Hope', 'delightful', 'Jio', '4G', 'experience', 'Sagar']"
17786,10/15/2016 21:17,"['Jio', 'may', 'soon', 'make', 'changes', 'tariff', 'plans', 'Report', 'http', 'buff', 'ly', '2ebRyhU']"
17787,10/15/2016 21:16,"['I', 'surprised', 'see', 'speed', 'jio', '8', '22k', 'see', 'Amazing', 'jio', 'pic', 'twitter', 'com', 'de9A2vUH6Y']"
17788,10/15/2016 21:15,"['JioCare', 'good', 'signal', 'strength', 'jio', 'Its', 'always', '1', '2', 'bars', 'nagole', 'X', 'roads']"
17789,10/15/2016 21:15,"['JioCare', 'sir', 'number', '8667274704', 'since', 'activation', 'I', 'able', 'watch', 'jio', 'TV', 'Raised', 'complaint', 'many', 'times', 'joy', 'Kindly', 'hel']"
17790,10/15/2016 21:15,"['iam', 'raj888', 'MNP', 'available', 'across', 'India', 'You', 'port', 'existing', 'mobile', 'number', 'Jio', 'Steps', 'https', 'www', 'jio', 'com', 'en', 'US', 'faq', 'jio', 'welcome', 'offer', 'port', 'existing', 'mobile', 'number', 'jio', 'html', 'Sufiya']"
17791,10/15/2016 21:15,"['Can', 'call', 'jio', 'users', 'jio', 'number', 'Because', 'unable', 'call', 'users', 'JioCare']"
17792,10/15/2016 21:15,"['JIO', 'PAI']"
17793,10/15/2016 21:14,"['JIO', 'PAI']"
17794,10/15/2016 21:13,"['Today', 'ppl']"
17795,10/15/2016 21:12,"['I', 'added', 'video', 'YouTube', 'playlist', 'http', 'youtu', 'avgszM8', '8uQ', 'Reliance', 'Jio', 'Speedtest', 'Galaxy', 'J2']"
17796,10/15/2016 21:11,"['u', 'physically', 'hurt', 'jio', 'ur', 'dead', 'https', 'twitter', 'com', 'jioluisdavid', 'tatus', '787502894979293184']"
17797,10/15/2016 21:11,"['SamimMiddya', 'Please', 'visit', 'nearest', 'store', 'valid', 'POA', 'POI']"
17798,10/15/2016 21:10,"['arihant', 'golchha', 'Please', 'DM', 'us', 'Jio', 'number', 'contact', 'details', 'assist', 'Rehan']"
17799,10/15/2016 21:10,"['jio', 'garu']"
17800,10/15/2016 21:08,"['See', 'Truth', 'Ambani', 'giving', 'free', 'unlimited', 'customers', 'JIO', 'http', 'fb', '879INszkH']"
17801,10/15/2016 21:08,"['Ye', 'Jio', 'nahi', 'Joke', 'hai', 'http', 'indiatoday', 'intoday', 'technology', 'sto', 'ry', 'jio', '4g', 'speed', 'big', 'time', 'confirms', 'speedtest', 'app', 'maker', '1', '786846', 'html']"
17802,10/15/2016 21:08,"['Never', 'thought', 'I', 'would', 'wish', 'one', 'Twitter', 'still', 'I', 'Happy', 'Birthday', 'silkeesbhatt', 'jio']"
17803,10/15/2016 21:08,"['jksingh6672', 'JioCare', 'reliancejio', 'Jio', 'stop', 'blaming', 'companies', 'first', 'make', 'promise', 'rajiv', 'nagar', 'gurugram', 'rsprasad', 'pic', 'twitter', 'com', 'g4rYESrhj6']"
17804,10/15/2016 21:07,"['Guide', 'My', 'Jio', 'app', 'updated', 'generate', 'Barcode', 'Samsung', 'Z2', 'The', 'Samsung', 'Z2', 'one', 'first', 'non', 'http', 'bit', 'ly', '2e4msG6', 'tizen']"
17805,10/15/2016 21:07,"['Guide', 'My', 'Jio', 'app', 'updated', 'generate', 'Barcode', 'Samsung', 'Z2', 'The', 'Samsung', 'Z2', 'one', 'first', 'non', 'http', 'bit', 'ly', '2e4msG6', 'Tizen']"
17806,10/15/2016 21:07,"['Guide', 'My', 'Jio', 'app', 'updated', 'generate', 'Barcode', 'Samsung', 'Z2', 'The', 'Samsung', 'Z2', 'one', 'first', 'non', 'http', 'bit', 'ly', '2e4msG6', 'Tizen']"
17807,10/15/2016 21:07,"['Guide', 'My', 'Jio', 'app', 'updated', 'generate', 'Barcode', 'Samsung', 'Z2', 'The', 'Samsung', 'Z2', 'one', 'first', 'non', 'http', 'bit', 'ly', '2e4msG6', 'Tizen']"
17808,10/15/2016 21:07,"['Guide', 'My', 'Jio', 'app', 'updated', 'generate', 'Barcode', 'Samsung', 'Z2', 'The', 'Samsung', 'Z2', 'one', 'first', 'non', 'http', 'bit', 'ly', '2e4msG6', 'Tizen']"
17809,10/15/2016 21:07,"['saurabhraajjain', '927BIGFM', 'Ujjawal', 'Trivedi', 'ZaraZakki', 'yahi', 'ke', 'khush', 'rehe', 'Kar', 'jio', 'Kise', 'se', 'kuch', 'bhi', 'jalan', 'na', 'karo']"
17810,10/15/2016 21:07,"['My', 'Life', 'Courgette']"
17811,10/15/2016 21:07,"['My', 'Life', 'Courgette']"
17812,10/15/2016 21:07,"['I', 'liked', 'YouTube', 'video', 'http', 'youtu', 'wx4lYafp', 'hg', 'Jio', 'Jil', 'Jiga']"
17813,10/15/2016 21:07,"['JioFanClub', 'past', 'week', 'The', 'jio', 'speed', 'low', 'Not', 'crossing', '100', 'kbps']"
17814,10/15/2016 21:06,"['Jio', 'network', 'poor']"
17815,10/15/2016 21:04,"['Shailen02214807', 'Your', 'Jio', 'number', 'activated', 'Hope', 'enjoy', 'True', '4G', 'experience', 'Please', 'reach', 'us', 'case', 'queries', 'Sufiya']"
17816,10/15/2016 21:04,['moto2']
17817,10/15/2016 21:03,[]
17818,10/15/2016 21:02,"['Modi', 'looting', 'Aam', 'Aadmi', 'Jio', 'friends', 'pic', 'twitter', 'com', 'FmcqznktFQ']"
17819,10/15/2016 21:02,"['How', 'To', 'use', 'Jio', 'Sim', 'In', '3G', 'Phone', 'Without', 'Root', '3gp', 'http', 'youtu', 'iPGx7xlNDoE', 'via', 'YouTube']"
17820,10/15/2016 21:00,"['JioCare', 'My', 'jio', '4G', 'voice', 'call', 'working']"
17821,10/15/2016 21:00,"['BLRInsider', 'MNP', 'available', 'across', 'India', 'You', 'port', 'existing', 'mobile', 'number', 'Jio', 'Please', 'DM', 'store', 'address', 'escalate', 'Delna']"
17822,10/15/2016 20:59,"['AngryBalliaStic', 'We', 'request', 'DM', 'us', 'Applicant', 'Name']"
17823,10/15/2016 20:59,"['Jio', 'company', 'normal', 'services', 'giving', 'customer']"
17824,10/15/2016 20:56,"['JioCare', 'plz', 'reply', 'jio']"
17825,10/15/2016 20:56,"['Nagakumaranps', 'Please', 'DM', 'us', 'applicant', 'name']"
17826,10/15/2016 20:55,"['airtelindia', 'Dear', 'airtel']"
17827,10/15/2016 20:55,"['anktjain', 'Please', 'DM', 'us', 'complete', 'address', 'faced', 'issue']"
17828,10/15/2016 20:54,"['HaagwenDaz', 'super']"
17829,10/15/2016 20:54,"['JioCare', 'Bought', 'Jio', 'yesterday', 'Outgoing', 'services', 'working', 'On', 'incoming', 'says', 'wrong', 'number', 'Jio', 'number', '7982142749', 'Please', 'respond']"
17830,10/15/2016 20:54,"['Guide', 'My', 'Jio', 'app', 'updated', 'generate', 'Barcode', 'Samsung', 'Z2', 'Tizen', 'Experts', 'http', 'bit', 'ly', '2ejGKdH', 'pic', 'twitter', 'com', 'YtGxQ5BswL']"
17831,10/15/2016 20:54,['jio']
17832,10/15/2016 20:54,"['KTXSSports', 'jio', 'tooraw', 'header', 'gorgeous', 'loBigMak', 'blasting', 'bomb', 'fire', 'Know', 'shoot', 'far', 'Cuz', 'harder']"
17833,10/15/2016 20:54,"['See', 'speed', 'reliancejio', 'airtelindia', '1st', 'one', 'belongs', 'JIO', '2nd', 'Airtel', 'pic', 'twitter', 'com', 'ZOtL3VqSY4']"
17834,10/15/2016 20:53,"['jksingh6672', 'Hi', 'Jitendra']"
17835,10/15/2016 20:51,"['Which', 'goal', 'better', 'jio', 'tooraw', 'header', 'loBigMak', 'deep', 'shot', 'HSUAthletics', 'HsuCouchCrew', 'ASC', 'sports', 'pic', 'twitter', 'com', '4GYRhaOpEw']"
17836,10/15/2016 20:51,"['It', 'expected', 'Now', 'jio', 'free', 'sim', 'paid', 'increase', 'prices', 'fuel']"
17837,10/15/2016 20:50,"['reliancejio', 'suna', 'hai', 'ab', 'free', 'wali', 'Jio', 'Sim', 'bhi', 'log', 'fenk', 'Rahe', 'hai', 'No', 'speed', 'Bad', 'luck', 'mukku', 'ambani']"
17838,10/15/2016 20:49,"['Reliance', 'Jio', 'Speedtest', 'Galaxy', 'J2', 'http', 'youtu', 'avgszM8', '8uQ', 'via', 'YouTube']"
17839,10/15/2016 20:48,"['Jio', 'ustaad', 'g', 'http', 'fb', '6u2mek0cp']"
17840,10/15/2016 20:47,"['tujhekyare', 'JioCare', 'reliancejio', 'pls', 'reply', 'karo', 'shameless', 'jio']"
17841,10/15/2016 20:47,"['anisha', 'g2', 'en', 'number', 'kudukkava', 'jio', 'number']"
17842,10/15/2016 20:46,"['bhasaby', 'That', 'also', 'true', 'Not', 'bhakts', 'blind']"
17843,10/15/2016 20:46,"['My', 'Life', 'Courgette']"
17844,10/15/2016 20:46,"['My', 'Life', 'Courgette']"
17845,10/15/2016 20:46,"['LeEcoIndia', 'Kindly', 'help', 'use', 'Jio', 'video', 'calling', 'Skype', 'le2', 'Your', 'customer', 'care', 'responding', 'email', 'sent']"
17846,10/15/2016 20:45,"['expresstechie', 'Reliance', 'Jio', '4G', 'SIM', 'Top', 'Lyf', '4G', 'VoLTE', 'smartphones', 'Rs', '2']"
17847,10/15/2016 20:43,"['toco', 'jio']"
17848,10/15/2016 20:43,"['My', 'Life', 'Courgette']"
17849,10/15/2016 20:43,"['GautamKhurana28', 'We', 'request', 'DM', 'us', 'Jio', 'number', 'registered', 'mobile', 'number', 'assist', 'Sagar']"
17850,10/15/2016 20:43,"['mukeshambani13', 'sir', 'jio', 'free', 'Now', 'getting', '200Rs', '300Rs']"
17851,10/15/2016 20:43,"['Reliance', 'Jio', '4G', 'SIM', 'Top', 'Lyf', '4G', 'VoLTE', 'smartphones', 'Rs', '2']"
17852,10/15/2016 20:42,[]
17853,10/15/2016 20:41,"['linglingo', 'jn', 'one', 'bobian', 'friend', 'Jio', 'de']"
17854,10/15/2016 20:40,"['GONSUKE', 'w']"
17855,10/15/2016 20:40,"['Reliance', 'Jio', '4G', 'data', 'speeds', 'slowing', 'Ookla', 'http', 'ow', 'ly', 'ZjuU304YXxK', 'pic', 'twitter', 'com', 'Tjh3d7wYD8']"
17856,10/15/2016 20:39,"['All', 'ph', 'n', 'net', 'services', 'r', 'till', 'sect17', 'GGN']"
17857,10/15/2016 20:38,"['BrianMuthuEe', 'dont', 'understand', 'ur', 'sarcasm', 'ANYWAYS', 'swimming', 'mou', 'mich', 'jio']"
17858,10/15/2016 20:38,"['Happy', 'birthday', 'love', 'champagne', 'time', 'love', 'jio', 'https', 'www', 'instagram', 'com', 'p', 'BLm', 'b32A5bdp', 'WOLRvDdfc9N6KmSnUopnhWz4i80']"
17859,10/15/2016 20:38,"['abpanandatv', 'narendramodi', 'ABP', 'News', 'saying', 'buy', 'Chinese', 'products', 'irony', 'dt', 'sm', 'time', 'r', 'promoting', 'jio']"
17860,10/15/2016 20:37,"['PMOIndia', 'MukeshAambani', 'JioCare', '5', 'days', 'passed', 'unlock', 'services', 'Jai', 'ho', 'JIO', 'https', 'twitter', 'com', 'pmishradelhi', 'tatus', '787306702454394881']"
17861,10/15/2016 20:36,"['JioCare', 'jio', 'SIM', 'yet', 'activated', 'Order', 'number', 'NO00000NSMPR', 'Plz', 'look']"
17862,10/15/2016 20:36,[]
17863,10/15/2016 20:35,[]
17864,10/15/2016 20:34,"['jiocare', 'jio', 'barcode', 'redeembed', 'didnot', 'take', 'jio', 'sim', 'please', 'solve', 'problem', 'also', 'email', 'jiocare', 'reply']"
17865,10/15/2016 20:34,"['Petrol', 'rate', 'hiked', 'jio', 'users', 'flashnews']"
17866,10/15/2016 20:34,"['D', 'de', 'la', 'madre', 'lo', 'voy', 'pasar', 'con', 'la']"
17867,10/15/2016 20:34,"['Altaf', 'bhai', 'tum', 'jio', 'hazaron', 'sal', 'Ap', 'ke', 'main', 'bihnin', 'piary', 'piary', 'bhaiAp', 'k', 'sith', 'hn', 'hmisha', 'rahin', 'gy', 'joy', 'Altaf', 'sada', 'pic', 'twitter', 'com', 'NxdfcdXMNi']"
17868,10/15/2016 20:32,"['narendramodi', 'Modi', 'jee', 'mene', 'jio', 'use', 'ni', 'ki', 'thi']"
17869,10/15/2016 20:32,"['sidhdharth19', 'We', 'request', 'DM', 'us', 'Jio', 'number', 'registered', 'mobile', 'number', 'assist', 'Sagar']"
17870,10/15/2016 20:31,"['JioCare', 'Pls', 'activate', 'jio', 'sim', 'ord', 'no0000MABT4', 'Regd', 'mobile', 'no9481787568', 'Aadhar', '8752', '2900', '08888']"
17871,10/15/2016 20:30,"['h', 'ji', 'bu', 'ji', 'n']"
17872,10/15/2016 20:30,"['Reliance', 'Jio', 'Hiring', '2013']"
17873,10/15/2016 20:28,"['Jio', 'users', 'drop', 'numbers', 'personally']"
17874,10/15/2016 20:28,['ffffffnuts']
17875,10/15/2016 20:27,"['My', 'Life', 'Courgette']"
17876,10/15/2016 20:25,"['Shahrcasm', 'haaahaaa', 'aur', 'ravan', 'fir', 'JIO', 'Le', 'kar', 'aata']"
17877,10/15/2016 20:25,"['JioCare', 'I', 'using', 'iPhone', '6']"
17878,10/15/2016 20:25,"['My', 'Life', 'Courgette']"
17879,10/15/2016 20:25,"['My', 'Life', 'Courgette']"
17880,10/15/2016 20:25,"['JIO', 'humne', 'use', 'ki', 'ni', 'fir', 'hum', 'pe', 'yeh', 'vajan', 'kyu', 'dala', 'Jis', 'ne', 'jio', 'use', 'kiya', 'us', 'ko', 'dena', 'padega']"
17881,10/15/2016 20:24,"['Mobile', 'Phones', 'How', 'use', 'activated', 'Jio', 'sim', 'samsung', 'preview', 'offer', 'OnePlus', '2', 'Works', 'http', 'wp', 'p7cSC0', 'wP', 'pic', 'twitter', 'com', 'J2iCYVpZaP']"
17882,10/15/2016 20:24,"['Mobile', 'Phones', 'How', 'use', 'activated', 'Jio', 'sim', 'samsung', 'preview', 'offer', 'OnePlus', '2', 'Works', 'http', 'wp', 'p7cSC0', 'wP', 'pic', 'twitter', 'com', '7dRCmJ17Qc']"
17883,10/15/2016 20:24,"['Mobile', 'Phones', 'How', 'use', 'activated', 'Jio', 'sim', 'samsung', 'preview', 'offer', 'OnePlus', '2', 'Works', 'http', 'wp', 'p7cSC0', 'wP', 'pic', 'twitter', 'com', 'ISHDoZLRjJ']"
17884,10/15/2016 20:23,"['ModiMinistry', 'My', 'Life', 'Courgette']"
17885,10/15/2016 20:22,"['AaJ', 'bC', 'lOG', 'haaL', 'chaal', 'km', 'peHlE', 'Yhi', 'PuChTe', 'h', 'Jio', 'ke', 'Sim', 'le', 'TumNe', 'feeling', 'feeling', 'BC', 'DUNIYA']"
17886,10/15/2016 20:22,"['My', 'Life', 'Courgette']"
17887,10/15/2016 20:22,"['soney', 'mujhe', 'Please', 'DM', 'us', 'Jio', 'number', 'alternate', 'number', 'assist', 'Ramesh']"
17888,10/15/2016 20:21,"['My', 'Life', 'Courgette']"
17889,10/15/2016 20:21,"['My', 'Life', 'Courgette']"
17890,10/15/2016 20:19,"['moto2', '600cc', 'moto3']"
17891,10/15/2016 20:18,"['jiocare', 'It', '25', 'day', 'still', 'jio', '7007537284', 'activate', 'I', 'brought', '21sep', 'App', 'No', 'NO00000AHGX0', 'Comp', 'No', 'SR0000020OEP']"
17892,10/15/2016 20:17,"['Hindi', 'How', 'Increase', 'Reliance', 'Jio', '4G', 'Downloading', 'And', 'Uploading', 'Speed']"
17893,10/15/2016 20:17,"['JioCare', 'reliancejio', 'I', 'getting', 'unique', 'codes', 'jio', 'app', 'Earlier', 'I', 'able', 'see', 'How', 'get', 'sim']"
17894,10/15/2016 20:17,"['myjio', 'app', 'coupon', 'redeemed', 'someone', 'I', 'called', 'jio', 'care', '15', 'days', 'back', 'said', '2', 'white', 'list', 'I', 'reliance', 'digital']"
17895,10/15/2016 20:15,"['badshah9863', 'Please', 'DM', 'us', 'applicant', 'name']"
17896,10/15/2016 20:15,"['JioCare', 'got', 'jio', 'sim', 'blr', 'Cunningham', 'rd', 'reliance', 'showroom', '12oct', 'order', '00000MABT', 'regd', 'mob', '9481787568', 'Pls', 'activate', 'jio', 'sim']"
17897,10/15/2016 20:14,"['moto2', 'moto2', 'motoGP', 'GOPRO']"
17898,10/15/2016 20:13,"['JioCare', 'It', '25', 'day', 'still', 'jio', '7007537284', 'activate', 'I', 'brought', '21sep', 'App', 'No', 'NO00000AHGX0', 'Comp', 'No', 'SR0000020OEP']"
17899,10/15/2016 20:12,"['I', 'liked', 'YouTube', 'video', 'gadgetstouse', 'http', 'youtu', 'TyzrM7oAGF4', 'Get', 'JIO', 'SIM', 'Bangalore', 'At', 'India', 'Gadget', 'Expo', 'No', 'Lines']"
17900,10/15/2016 20:10,"['JioCare', 'hi', 'I', 'got', 'jio', 'sim', 'bangalore', 'Cunningham', 'road', 'reliance', 'digital', 'showroom', '12oct', 'order', 'number', '00000MABT4']"
17901,10/15/2016 20:06,"['jio', 'sim']"
17902,10/15/2016 20:05,"['jiocare', 'I', 'used', 'coupon', 'code', '55510345192', 'In', 'jio', 'app', 'shown', 'Redeemed', 'please', 'check', 'solve', 'mobile', 'number', '8002203894']"
17903,10/15/2016 20:05,"['I', 'liked', 'YouTube', 'video', 'http', 'youtu', 'oT6Om3v55E0', 'Why', 'jio', 'gives', 'free', '4G', 'data', 'revealed', 'hindi']"
17904,10/15/2016 20:04,"['Jio', '4G', 'speed', 'big', 'time']"
17905,10/15/2016 20:04,"['Had', 'delete', 'WynkMusic', 'stopped', 'recharging', 'Airtel', 'data', 'pack', 'Jio', 'made', 'use', 'YouTube', 'much', 'songs']"
17906,10/15/2016 20:04,"['JioCare', 'thanks', 'jio', 'team']"
17907,10/15/2016 20:02,"['babywipeboy', 'Acqua', 'Di', 'Jio', 'I', 'understand', 'always', 'I', 'never', 'noticed', 'That', 'effect']"
17908,10/15/2016 20:02,"['I', 'downloaded', 'even', 'one', 'Jio', 'app', 'Even', '2', 'months', 'using', 'https', 'twitter', 'com', 'v4ibhav', 'status', '787214775339974656']"
17909,10/15/2016 20:01,"['JioCare', 'MukeshAambani', 'jio', 'activation', 'process', 'n', 'jiocare', 'lie', 'effortless', 'assurance', 'must', 'ruin', 'ur', 'reputation', 'Even', 'ur', 'AGM', 'speech', 'lie']"
17910,10/15/2016 20:01,['Hola']
17911,10/15/2016 19:58,"['JioCare', 'wot', 'horrible', 'jio', 'care', 'somuch', 'fedup', 'MukeshAambani', 'pls', 'dnt', 'make', 'ppl', 'haressed', 'activating', 'sim']"
17912,10/15/2016 19:57,"['reliancejio', 'JioCare', 'SORRY', 'I', 'FORGET', 'JIO', 'EMPLOYEES', 'ALSO', 'WASTE', 'ALL', 'WASTE', 'PERSONS', 'WORKS', 'UNDER', 'ONE', 'ROOF']"
17913,10/15/2016 19:56,"['Jio', 'sim', 'tagonda', 'dag', 'ninta', 'nan', 'swalpa', 'weak', 'agidene']"
17914,10/15/2016 19:56,"['Competition', 'Jio', 'Airtel', 'offers', 'free', 'data', '3', 'months', 'There', 'offers', 'b4', 'Jio']"
17915,10/15/2016 19:56,"['Guide', 'My', 'Jio', 'app', 'updated', 'generate', 'Barcode', 'Samsung', 'Z2', 'Read', 'http', 'owler', 'us', 'abIMoW', '005930']"
17916,10/15/2016 19:55,"['pankajyadav1261', 'ask', 'JioCare', 'help']"
17917,10/15/2016 19:54,"['pankajjangid143', 'use', 'sim', 'phone', 'till', 'supports', 'LTE']"
17918,10/15/2016 19:54,"['Acqua', 'Di', 'Jio', 'hylianbyheart', 'without', 'googling', 'remember', 'spelled']"
17919,10/15/2016 19:53,"['Boy', 'Girl', 'Jio', 'Boy', 'confused', 'unlimited', '3']"
17920,10/15/2016 19:53,"['I', 'liked', 'YouTube', 'video', 'http', 'youtu', 'wx4lYafp', 'hg', 'Jio', 'Jil', 'Jiga']"
17921,10/15/2016 19:52,"['pic', 'twitter', 'com', '5HaYIZKLok']"
17922,10/15/2016 19:52,"['adhanthe', 'le', 'chudu', 'okasari', 'jio', 'ne', 'ga', 'download', 'chei', 'megaloyalfans', 'RamCharanFann', 'nanis1919']"
17923,10/15/2016 19:51,"['TheFarahKhan', 'ShirishKunder', 'Ohhhh', 'Toooooooo', 'Good', 'Chalo', 'achhca', 'hai', 'Jio', 'Bhi', 'Le', 'Lo', 'Mam', '12', 'months', 'Free', 'Every', 'thing', 'So', 'Nice', 'Very', 'happy']"
17924,10/15/2016 19:51,['Jio']
17925,10/15/2016 19:49,"['reliancejio', 'JioCare', 'jio', 'sim', '7011788810', 'activated', 'please', 'help', 'solve', 'issues', 'pic', 'twitter', 'com', 'lEbF5cxzKh']"
17926,10/15/2016 19:48,"['reliancejio', 'JioCare', 'JIO', 'NOT', 'SOLVED', 'MY', 'PROBLEM']"
17927,10/15/2016 19:46,"['Modi', 'Desh', 'ko', 'Mahngai', 'ki', 'mar', 'se', 'mar', 'rha', 'h', 'Jio', 'valo', 'ko', 'fayda', 'dene', 'k', 'liye', 'yeh', 'prize', 'hike', 'kiye', 'h']"
17928,10/15/2016 19:46,"['chinbrian8878', 'wa', 'brian', 'jio', 'la', 'izliddat']"
17929,10/15/2016 19:41,"['I', 'liked', 'YouTube', 'video', 'gadgetstouse', 'http', 'youtu', 'TyzrM7oAGF4', 'Get', 'JIO', 'SIM', 'Bangalore', 'At', 'India', 'Gadget', 'Expo', 'No', 'Lines']"
17930,10/15/2016 19:40,"['ankitv', 'Please', 'help', 'I', 'make', 'voice', 'call', 'using', 'Jio', 'sim', 'iPhone', '6S', 'iPhone', 'SE', 'I', 'fed', 'trying', 'results']"
17931,10/15/2016 19:40,['3']
17932,10/15/2016 19:39,"['Dynamo17Pratik', 'We', 'request', 'DM', 'us', 'Jio', 'number', 'registered', 'mobile', 'number', 'assist', 'Sagar']"
17933,10/15/2016 19:39,"['RajivMakhni', 'Please', 'help', 'I', 'make', 'voice', 'call', 'using', 'Jio', 'sim', 'iPhone', '6S', 'iPhone', 'SE', 'I', 'fed', 'trying', 'results']"
17934,10/15/2016 19:33,"['Hi', 'jio', 'gm']"
17935,10/15/2016 19:33,"['ZeenatEva', 'Ahid80773164', 'ZaidZamanHamid', 'koi', 'pakistani', 'nzar', 'nhi', 'aa', 'rha', 'sharm', 'k', 'mare', 'mr', 'gye', 'kya', 'ya', 'net', 'khtm', 'ho', 'gya', 'country', 'ka', 'jio', 'sim', 'du']"
17936,10/15/2016 19:31,"['Here', 'How', 'You', 'Can', 'Boost', 'Fix', 'Your', 'Reliance', 'Jio', 'Poor', 'Singal', 'Reception', 'http', 'bit', 'ly', '2dX3Taf', 'Reliance']"
17937,10/15/2016 19:31,"['Guide', 'My', 'Jio', 'app', 'updated', 'generate', 'Barcode', 'Samsung', 'Z2', 'http', 'bit', 'ly', '2e4msG6', 'AJNews', 'TeamQT']"
17938,10/15/2016 19:30,['YOI']
17939,10/15/2016 19:30,"['Weektop15', 'As', 'Jio', 'claims', '16', 'million', 'users']"
17940,10/15/2016 19:29,"['nileshgr', 'sanjaybafna', '123nitin', 'yep', 'Jio', 'network', 'good', 'wrt', 'coverage', 'But', 'Samsung', 'phone', 'jio', 'heavy', 'battery', 'drain']"
17941,10/15/2016 19:29,"['JioCare', 'Bought', 'Jio', 'yesterday', 'Outgoing', 'services', 'working', 'On', 'incoming', 'says', 'wrong', 'number', 'Jio', 'number', '7982142749']"
17942,10/15/2016 19:29,"['reliancejio', 'JioCare', 'MANY', 'TIME', 'I', 'TOLD']"
17943,10/15/2016 19:28,"['nileshgr', 'sanjaybafna', 'Jio', 'plan', '500', 'gives', '4', 'gb', 'If', 'volte', 'calling', 'enough', 'since', 'high', 'data', 'consumption', 'BG']"
17944,10/15/2016 19:28,['w']
17945,10/15/2016 19:28,"['hse', 'yuto', 'Trainee', 'dan', 'ada', 'Cafetaria', 'nya', 'jelas', 'nya', 'sekali', 'lagi', 'sambil', 'berjalan', 'ke', 'gedung', 'Dorm', 'ya', 'tidak', 'jauh', 'juga', 'Setelah', 'sampai', 'Jio']"
17946,10/15/2016 19:28,"['hse', 'yuto', 'Jio', 'menganggukan', 'kepala', 'nya', 'sambil', 'segera', 'masuk', 'ke', 'dalam', 'lift', 'tersebut', 'dan', 'setelah', 'semua', 'nya', 'masuk', 'Segera', 'jio', 'menekan', 'tombol']"
17947,10/15/2016 19:28,['4']
17948,10/15/2016 19:27,"['JioCare', 'I', 'unable', 'call', 'text', 'whereas', 'net', 'got', 'active', 'r', 'details', 'except', 'Internet', 'I', 'dint', 'get', 'Jio', 'service', 'plz', 'help', 'pic', 'twitter', 'com', 'Yqp9Ds6OLD']"
17949,10/15/2016 19:26,"['reliancejio', 'JioCare', 'GOOD', 'COMPANY', 'RESPONSE', 'QUICKLY', 'I', 'THINK', 'JIO', 'IS', 'WORST']"
17950,10/15/2016 19:24,"['rakeshkhabiya', 'sanjaybafna', '123nitin', 'since', 'last', '2', '3', 'days', 'I', 'using', 'jio']"
17951,10/15/2016 19:24,"['rakeshkhabiya', 'sanjaybafna', '123nitin', 'waiting', 'jio', 'preview', 'offer', 'end', 'If', 'go', 'plans', 'advertised']"
17952,10/15/2016 19:23,"['I', 'added', 'video', 'YouTube', 'playlist', 'http', 'youtu', 'd6bh', 'bXIvAI', 'Download', 'Youtube', 'Videos', 'JIO', 'SIM', 'Tamil', 'Today', 'Tech', 'Review', 'By']"
17953,10/15/2016 19:23,"['RajeshTamret', 'bpshah108', 'Haaaa', 'abhi', 'modi', 'ji', 'sardar', 'patel', 'hi', 'murti', 'china', 'se', 'banwa', 'raha', 'ha', 'wo', 'bhi', '300', 'crore', 'aur', 'realince', 'jio', 'bhi', 'china', 'k']"
17954,10/15/2016 19:23,"['LauhpurushUTD', 'Your', 'Jio', 'number', 'activated', 'Hope', 'enjoy', 'seamless', 'True', '4G', 'experience', 'Ramesh']"
17955,10/15/2016 19:23,"['reliancejio', 'JioCare', 'IF', 'U', 'CONTINUE', 'THIS', 'TYPE', 'SERVICE']"
17956,10/15/2016 19:22,"['JioCare', 'plz', 'help', 'port', 'mobile', 'airtel', 'jio', 'mobile', '9999052339']"
17957,10/15/2016 19:22,"['Airtel', 'Presence', 'Thanks', 'The', 'connection', 'Wonder', 'overall', 'quality', 'choppy', 'Time', 'switch', 'Reliance', 'Jio']"
17958,10/15/2016 19:21,"['I', 'added', 'video', 'YouTube', 'playlist', 'http', 'youtu', 'PEWAa84vAZQ', 'Google', 'Allo', 'vs', 'JIO', 'Chat', 'Tamil', 'Today', 'Tech', 'review', 'John', 'Santhosh']"
